UNIT_ID,USE_TYPE,NAME,NAME_LONG,LEVEL_ID,CAPACITY,AREA_ID,ASSIGNMENT_TYPE,AREA_GROSS,HEIGHT_RELATIVE,RESERVATION_METHOD,VALIDATIONSTATUS,Extrude1,fire_intensity,people,temperature,start_time,start_time_txt,end_time,end_time_txt,active_rooms,max_people,sqm_pp,nr_people_height,Z_Mean,ORIG_FID,POINT_X,POINT_Y,POINT_Z
ETH.LEE.J.J_201,Buero,LEE J 201,LEE J 201,ETH.LEE.J,,,none,91.478849216126491,4.000000000000000,,2,2.8000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,9,10,0.0000000,459.000000000000057,144,951343.056000001728535,6004004.541900001466274,459.000000000000057
ETH.LEE.J.J_200.002,Gang,LEE J 200.002,LEE J 200.002,ETH.LEE.J,,,none,332.689532325359437,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,33,10,0.0000000,459.000000000000227,145,951352.245900001376867,6003998.503700003027916,459.000000000000227
ETH.LEE.K.K_200.0001,Treppe,LEE K 200.0001,LEE K 200.0001,ETH.LEE.K,,,none,38.797996459068465,4.000000000000000,,2,3.8000000,,1,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,1.2666667,463.000000000000000,146,951355.332199998199940,6004000.151900000870228,463.000000000000000
ETH.LEE.L.L_200.0001,Treppe,LEE L 200.0001,LEE L 200.0001,ETH.LEE.L,,,none,38.797801430551004,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,2.5333333,467.000000000000000,147,951355.332299999892712,6004000.151900000870228,467.000000000000000
ETH.LEE.M.M_200.0001,Treppe,LEE M 200.0001,LEE M 200.0001,ETH.LEE.M,,,none,38.797398507919802,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,2.5333333,470.999999999999886,148,951355.332299999892712,6004000.151900000870228,470.999999999999886
ETH.LEE.N.N_208,Buero,LEE N 208,LEE N 208,ETH.LEE.N,,,none,62.368439054130889,4.000000000000000,,2,2.8000000,,1,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,6,10,0.4666667,474.999999999999943,149,951353.780299998819828,6003980.067900002002716,474.999999999999943
ETH.LEE.N.N_200.0002,Gang,LEE N 200.0002,LEE N 200.0002,ETH.LEE.N,,,none,36.220307608515675,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,0.0000000,474.999999999999829,150,951361.391199998557568,6003994.573499999940395,474.999999999999829
ETH.LEE.N.N_200.0001,Treppe,LEE N 200.0001,LEE N 200.0001,ETH.LEE.N,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,1,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,1.2666667,474.999999999999886,151,951355.332299999892712,6004000.151900000870228,474.999999999999886
ETH.LEE.N.N_200.002,Gang,LEE N 200.002,LEE N 200.002,ETH.LEE.N,,,none,285.161700318579790,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,28,10,0.0000000,474.999999999999943,152,951358.753699999302626,6003983.640600003302097,474.999999999999943
ETH.LEE.O.O_200.0001,Treppe,LEE O 200.0001,LEE O 200.0001,ETH.LEE.O,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,0.0000000,478.999999999999943,153,951355.332299999892712,6004000.151900000870228,478.999999999999943
ETH.LEE.P.P_200.0001,Treppe,LEE P 200.0001,LEE P 200.0001,ETH.LEE.P,,,none,38.797368806689846,2.500000000000000,,2,2.3000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,0.0000000,482.999999999999943,154,951355.332299999892712,6004000.151900000870228,482.999999999999943
ETH.LEE.P.P_201,Buero,LEE P 201,LEE P 201,ETH.LEE.P,,,none,59.601284102664145,2.500000000000000,,2,1.7500000,,2,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,5,10,0.7000000,482.999999999999943,155,951342.221099998801947,6004006.435699999332428,482.999999999999943
ETH.LEE.P.P_200.002,Gang,LEE P 200.002,LEE P 200.002,ETH.LEE.P,,,none,297.146779413222589,2.500000000000000,,2,0.1000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,29,10,0.0000000,482.999999999999716,156,951352.228599999099970,6003998.543300002813339,482.999999999999716
ETH.LEE.E.E_100.0001,Treppe,LEE E 100.0001,LEE E 100.0001,ETH.LEE.E,,,none,29.489782144925709,4.000000000000000,,2,3.8000000,,10,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,2,10,3.8000000,442.999999999999943,157,951342.027499999850988,6004044.577200002968311,442.999999999999943
ETH.LEE.E.E_100.001,Gang,LEE E 100.001,LEE E 100.001,ETH.LEE.E,,,none,100.973819938461133,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,10,10,0.0000000,443.000000000000000,158,951334.302999999374151,6004039.184000000357628,443.000000000000000
ETH.LEE.E.E_100.0002,Gang,LEE E 100.0002,LEE E 100.0002,ETH.LEE.E,,,none,23.494786756391370,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,2,10,0.0000000,443.000000000000114,159,951336.743200000375509,6004049.484800003468990,443.000000000000114
ETH.LEE.E.E_100.003,Gang,LEE E 100.003,LEE E 100.003,ETH.LEE.E,,,none,16.172957716682866,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,1,10,0.0000000,442.999999999999659,160,951341.513300001621246,6004051.523199997842312,442.999999999999659
ETH.LEE.E.E_101,Hoersaal,LEE E 101,Hörsaal LEE E 101,ETH.LEE.E,,,none,414.004528459962557,4.000000000000000,,2,2.8000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,41,10,0.0000000,442.999999999999943,161,951329.706399999558926,6004059.619800001382828,442.999999999999943
ETH.LEE.F.F_200.0001,Treppe,LEE F 200.0001,LEE F 200.0001,ETH.LEE.F,,,none,38.797864749292607,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,2.5333333,447.000000000000057,162,951355.332199998199940,6004000.151900000870228,447.000000000000057
ETH.LEE.F.F_200.002,Gang,LEE F 200.002,LEE F 200.002,ETH.LEE.F,,,none,139.914408053955810,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,13,10,0.0000000,446.999999999999829,163,951353.006999999284744,6003996.736100003123283,446.999999999999829
ETH.LEE.F.F_100.0002,Gang,LEE F 100.0002,LEE F 100.0002,ETH.LEE.F,,,none,45.683217200168805,4.000000000000000,,2,0.1000000,,10,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,4,10,0.1000000,446.999999999999886,164,951339.478700000792742,6004039.077899999916553,446.999999999999886
ETH.LEE.F.F_100.0001,Treppe,LEE F 100.0001,LEE F 100.0001,ETH.LEE.F,,,none,29.489690849588509,4.000000000000000,,2,3.8000000,,15,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,2,10,3.8000000,446.999999999999943,165,951342.027499999850988,6004044.577200002968311,446.999999999999943
ETH.LEE.F.F_100.002,Gang,LEE F 100.002,LEE F 100.002,ETH.LEE.F,,,none,349.378367524956957,4.000000000000000,,2,0.1000000,,6,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,34,10,0.0176471,446.999999999999773,166,951336.750500001013279,6004034.023400001227856,446.999999999999773
ETH.LEE.G.G_200.0001,Treppe,LEE G 200.0001,LEE G 200.0001,ETH.LEE.G,,,none,38.797433342500021,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,3.8000000,451.000000000000000,167,951355.332199998199940,6004000.152000002563000,451.000000000000000
ETH.LEE.H.H_200.0001,Treppe,LEE H 200.0001,LEE H 200.0001,ETH.LEE.H,,,none,38.797996932166683,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,3.8000000,455.000000000000057,168,951355.332199998199940,6004000.151900000870228,455.000000000000057
ETH.LEE.J.J_200.0001,Treppe,LEE J 200.0001,LEE J 200.0001,ETH.LEE.J,,,none,38.797750769222219,4.000000000000000,,2,3.8000000,,1,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,1.2666667,459.000000000000000,169,951355.332199998199940,6004000.151900000870228,459.000000000000000
ETH.LEE.J.J_201,Buero,LEE J 201,LEE J 201,ETH.LEE.J,,,none,91.478849216126491,4.000000000000000,,2,2.8000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,9,10,0.0000000,459.000000000000057,170,951343.056000001728535,6004004.541900001466274,459.000000000000057
ETH.LEE.J.J_200.002,Gang,LEE J 200.002,LEE J 200.002,ETH.LEE.J,,,none,332.689532325359437,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,33,10,0.0000000,459.000000000000227,171,951352.245900001376867,6003998.503700003027916,459.000000000000227
ETH.LEE.K.K_200.0001,Treppe,LEE K 200.0001,LEE K 200.0001,ETH.LEE.K,,,none,38.797996459068465,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,2.5333333,463.000000000000000,172,951355.332199998199940,6004000.151900000870228,463.000000000000000
ETH.LEE.L.L_200.0001,Treppe,LEE L 200.0001,LEE L 200.0001,ETH.LEE.L,,,none,38.797801430551004,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,2.5333333,467.000000000000000,173,951355.332299999892712,6004000.151900000870228,467.000000000000000
ETH.LEE.M.M_200.0001,Treppe,LEE M 200.0001,LEE M 200.0001,ETH.LEE.M,,,none,38.797398507919802,4.000000000000000,,2,3.8000000,,1,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,1.2666667,470.999999999999886,174,951355.332299999892712,6004000.151900000870228,470.999999999999886
ETH.LEE.N.N_208,Buero,LEE N 208,LEE N 208,ETH.LEE.N,,,none,62.368439054130889,4.000000000000000,,2,2.8000000,,1,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,6,10,0.4666667,474.999999999999943,175,951353.780299998819828,6003980.067900002002716,474.999999999999943
ETH.LEE.N.N_200.0002,Gang,LEE N 200.0002,LEE N 200.0002,ETH.LEE.N,,,none,36.220307608515675,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,0.0000000,474.999999999999829,176,951361.391199998557568,6003994.573499999940395,474.999999999999829
ETH.LEE.N.N_200.0001,Treppe,LEE N 200.0001,LEE N 200.0001,ETH.LEE.N,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,0.0000000,474.999999999999886,177,951355.332299999892712,6004000.151900000870228,474.999999999999886
ETH.LEE.N.N_200.002,Gang,LEE N 200.002,LEE N 200.002,ETH.LEE.N,,,none,285.161700318579790,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,28,10,0.0000000,474.999999999999943,178,951358.753699999302626,6003983.640600003302097,474.999999999999943
ETH.LEE.O.O_200.0001,Treppe,LEE O 200.0001,LEE O 200.0001,ETH.LEE.O,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,0.0000000,478.999999999999943,179,951355.332299999892712,6004000.151900000870228,478.999999999999943
ETH.LEE.P.P_200.0001,Treppe,LEE P 200.0001,LEE P 200.0001,ETH.LEE.P,,,none,38.797368806689846,2.500000000000000,,2,2.3000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,3,10,0.0000000,482.999999999999943,180,951355.332299999892712,6004000.151900000870228,482.999999999999943
ETH.LEE.P.P_201,Buero,LEE P 201,LEE P 201,ETH.LEE.P,,,none,59.601284102664145,2.500000000000000,,2,1.7500000,,2,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,5,10,0.7000000,482.999999999999943,181,951342.221099998801947,6004006.435699999332428,482.999999999999943
ETH.LEE.P.P_200.002,Gang,LEE P 200.002,LEE P 200.002,ETH.LEE.P,,,none,297.146779413222589,2.500000000000000,,2,0.1000000,,0,,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,1,29,10,0.0000000,482.999999999999716,182,951352.228599999099970,6003998.543300002813339,482.999999999999716
ETH.LEE.E.E_100.0001,Treppe,LEE E 100.0001,LEE E 100.0001,ETH.LEE.E,,,none,29.489782144925709,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,2,10,0.0000000,442.999999999999943,183,951342.027499999850988,6004044.577200002968311,442.999999999999943
ETH.LEE.E.E_100.001,Gang,LEE E 100.001,LEE E 100.001,ETH.LEE.E,,,none,100.973819938461133,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,10,10,0.0000000,443.000000000000000,184,951334.302999999374151,6004039.184000000357628,443.000000000000000
ETH.LEE.E.E_100.0002,Gang,LEE E 100.0002,LEE E 100.0002,ETH.LEE.E,,,none,23.494786756391370,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,2,10,0.0000000,443.000000000000114,185,951336.743200000375509,6004049.484800003468990,443.000000000000114
ETH.LEE.E.E_100.003,Gang,LEE E 100.003,LEE E 100.003,ETH.LEE.E,,,none,16.172957716682866,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,1,10,0.0000000,442.999999999999659,186,951341.513300001621246,6004051.523199997842312,442.999999999999659
ETH.LEE.E.E_101,Hoersaal,LEE E 101,Hörsaal LEE E 101,ETH.LEE.E,,,none,414.004528459962557,4.000000000000000,,2,2.8000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,41,10,0.0000000,442.999999999999943,187,951329.706399999558926,6004059.619800001382828,442.999999999999943
ETH.LEE.F.F_200.0001,Treppe,LEE F 200.0001,LEE F 200.0001,ETH.LEE.F,,,none,38.797864749292607,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,3.8000000,447.000000000000057,188,951355.332199998199940,6004000.151900000870228,447.000000000000057
ETH.LEE.F.F_200.002,Gang,LEE F 200.002,LEE F 200.002,ETH.LEE.F,,,none,139.914408053955810,4.000000000000000,,2,0.1000000,,6,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,13,10,0.0461538,446.999999999999829,189,951353.006999999284744,6003996.736100003123283,446.999999999999829
ETH.LEE.F.F_100.0002,Gang,LEE F 100.0002,LEE F 100.0002,ETH.LEE.F,,,none,45.683217200168805,4.000000000000000,,2,0.1000000,,15,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,4,10,0.1000000,446.999999999999886,190,951339.478700000792742,6004039.077899999916553,446.999999999999886
ETH.LEE.F.F_100.0001,Treppe,LEE F 100.0001,LEE F 100.0001,ETH.LEE.F,,,none,29.489690849588509,4.000000000000000,,2,3.8000000,,10,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,2,10,3.8000000,446.999999999999943,191,951342.027499999850988,6004044.577200002968311,446.999999999999943
ETH.LEE.F.F_100.002,Gang,LEE F 100.002,LEE F 100.002,ETH.LEE.F,,,none,349.378367524956957,4.000000000000000,,2,0.1000000,,10,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,34,10,0.0294118,446.999999999999773,192,951336.750500001013279,6004034.023400001227856,446.999999999999773
ETH.LEE.G.G_200.0001,Treppe,LEE G 200.0001,LEE G 200.0001,ETH.LEE.G,,,none,38.797433342500021,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,3.8000000,451.000000000000000,193,951355.332199998199940,6004000.152000002563000,451.000000000000000
ETH.LEE.H.H_200.0001,Treppe,LEE H 200.0001,LEE H 200.0001,ETH.LEE.H,,,none,38.797996932166683,4.000000000000000,,2,3.8000000,,1,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,1.2666667,455.000000000000057,194,951355.332199998199940,6004000.151900000870228,455.000000000000057
ETH.LEE.J.J_200.0001,Treppe,LEE J 200.0001,LEE J 200.0001,ETH.LEE.J,,,none,38.797750769222219,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,2.5333333,459.000000000000000,195,951355.332199998199940,6004000.151900000870228,459.000000000000000
ETH.LEE.J.J_201,Buero,LEE J 201,LEE J 201,ETH.LEE.J,,,none,91.478849216126491,4.000000000000000,,2,2.8000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,9,10,0.0000000,459.000000000000057,196,951343.056000001728535,6004004.541900001466274,459.000000000000057
ETH.LEE.J.J_200.002,Gang,LEE J 200.002,LEE J 200.002,ETH.LEE.J,,,none,332.689532325359437,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,33,10,0.0000000,459.000000000000227,197,951352.245900001376867,6003998.503700003027916,459.000000000000227
ETH.LEE.K.K_200.0001,Treppe,LEE K 200.0001,LEE K 200.0001,ETH.LEE.K,,,none,38.797996459068465,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,2.5333333,463.000000000000000,198,951355.332199998199940,6004000.151900000870228,463.000000000000000
ETH.LEE.L.L_200.0001,Treppe,LEE L 200.0001,LEE L 200.0001,ETH.LEE.L,,,none,38.797801430551004,4.000000000000000,,2,3.8000000,,1,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,1.2666667,467.000000000000000,199,951355.332299999892712,6004000.151900000870228,467.000000000000000
ETH.LEE.M.M_200.0001,Treppe,LEE M 200.0001,LEE M 200.0001,ETH.LEE.M,,,none,38.797398507919802,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,0.0000000,470.999999999999886,200,951355.332299999892712,6004000.151900000870228,470.999999999999886
ETH.LEE.N.N_208,Buero,LEE N 208,LEE N 208,ETH.LEE.N,,,none,62.368439054130889,4.000000000000000,,2,2.8000000,,1,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,6,10,0.4666667,474.999999999999943,201,951353.780299998819828,6003980.067900002002716,474.999999999999943
ETH.LEE.N.N_200.0002,Gang,LEE N 200.0002,LEE N 200.0002,ETH.LEE.N,,,none,36.220307608515675,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,0.0000000,474.999999999999829,202,951361.391199998557568,6003994.573499999940395,474.999999999999829
ETH.LEE.N.N_200.0001,Treppe,LEE N 200.0001,LEE N 200.0001,ETH.LEE.N,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,0.0000000,474.999999999999886,203,951355.332299999892712,6004000.151900000870228,474.999999999999886
ETH.LEE.N.N_200.002,Gang,LEE N 200.002,LEE N 200.002,ETH.LEE.N,,,none,285.161700318579790,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,28,10,0.0000000,474.999999999999943,204,951358.753699999302626,6003983.640600003302097,474.999999999999943
ETH.LEE.O.O_200.0001,Treppe,LEE O 200.0001,LEE O 200.0001,ETH.LEE.O,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,0.0000000,478.999999999999943,205,951355.332299999892712,6004000.151900000870228,478.999999999999943
ETH.LEE.P.P_200.0001,Treppe,LEE P 200.0001,LEE P 200.0001,ETH.LEE.P,,,none,38.797368806689846,2.500000000000000,,2,2.3000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,3,10,0.0000000,482.999999999999943,206,951355.332299999892712,6004000.151900000870228,482.999999999999943
ETH.LEE.P.P_201,Buero,LEE P 201,LEE P 201,ETH.LEE.P,,,none,59.601284102664145,2.500000000000000,,2,1.7500000,,2,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,5,10,0.7000000,482.999999999999943,207,951342.221099998801947,6004006.435699999332428,482.999999999999943
ETH.LEE.P.P_200.002,Gang,LEE P 200.002,LEE P 200.002,ETH.LEE.P,,,none,297.146779413222589,2.500000000000000,,2,0.1000000,,0,,11/11/2023 11:14:30,11/11/2023 11:14:30 AM,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,1,29,10,0.0000000,482.999999999999716,208,951352.228599999099970,6003998.543300002813339,482.999999999999716
ETH.LEE.E.E_100.0001,Treppe,LEE E 100.0001,LEE E 100.0001,ETH.LEE.E,,,none,29.489782144925709,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,11/11/2023 11:15:30,11/11/2023 11:15:30 AM,1,2,10,0.0000000,442.999999999999943,209,951342.027499999850988,6004044.577200002968311,442.999999999999943
ETH.LEE.E.E_100.001,Gang,LEE E 100.001,LEE E 100.001,ETH.LEE.E,,,none,100.973819938461133,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,11/11/2023 11:15:30,11/11/2023 11:15:30 AM,1,10,10,0.0000000,443.000000000000000,210,951334.302999999374151,6004039.184000000357628,443.000000000000000
ETH.LEE.E.E_100.0002,Gang,LEE E 100.0002,LEE E 100.0002,ETH.LEE.E,,,none,23.494786756391370,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,11/11/2023 11:15:30,11/11/2023 11:15:30 AM,1,2,10,0.0000000,443.000000000000114,211,951336.743200000375509,6004049.484800003468990,443.000000000000114
ETH.LEE.E.E_100.003,Gang,LEE E 100.003,LEE E 100.003,ETH.LEE.E,,,none,16.172957716682866,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,11/11/2023 11:15:30,11/11/2023 11:15:30 AM,1,1,10,0.0000000,442.999999999999659,212,951341.513300001621246,6004051.523199997842312,442.999999999999659
ETH.LEE.E.E_101,Hoersaal,LEE E 101,Hörsaal LEE E 101,ETH.LEE.E,,,none,414.004528459962557,4.000000000000000,,2,2.8000000,,0,,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,11/11/2023 11:15:30,11/11/2023 11:15:30 AM,1,41,10,0.0000000,442.999999999999943,213,951329.706399999558926,6004059.619800001382828,442.999999999999943
ETH.LEE.F.F_200.0001,Treppe,LEE F 200.0001,LEE F 200.0001,ETH.LEE.F,,,none,38.797864749292607,4.000000000000000,,2,3.8000000,,9,,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,11/11/2023 11:15:30,11/11/2023 11:15:30 AM,1,3,10,3.8000000,447.000000000000057,214,951355.332199998199940,6004000.151900000870228,447.000000000000057
ETH.LEE.F.F_200.002,Gang,LEE F 200.002,LEE F 200.002,ETH.LEE.F,,,none,139.914408053955810,4.000000000000000,,2,0.1000000,,10,,11/11/2023 11:15:00,11/11/2023 11:15:00 AM,11/11/2023 11:15:30,11/11/2023 11:15:30 AM,1,13,10,0.0769231,446.999999999999829,215,951353.006999999284744,6003996.736100003123283,446.999999999999829
